Temperatures Spanned = 319.915 to 1178.720 [K]
D  Retention = 1.4594e+22 [ D/m^2] where D = 2 x D2 + 1 x HD
He Retention = 3.9650e+19 [He/m^2]
Time[s]     Temp[K]     [D/m^2/s]   [HD/m^2/s]  [D2/m^2/s]  [He/m^2/s]
2.5923e+03	9.8331e+02	1.3038e+19	1.7595e+18	5.6394e+18	4.0116e+16
2.6003e+03	9.8550e+02	1.2883e+19	1.7629e+18	5.5601e+18	3.8461e+16
2.6083e+03	9.8752e+02	1.2705e+19	1.7605e+18	5.4722e+18	3.6811e+16
2.6162e+03	9.9019e+02	1.2514e+19	1.7590e+18	5.3774e+18	3.6583e+16
2.6242e+03	9.9235e+02	1.2321e+19	1.7574e+18	5.2818e+18	3.7149e+16
2.6322e+03	9.9488e+02	1.2133e+19	1.7526e+18	5.1903e+18	3.6665e+16
2.6402e+03	9.9682e+02	1.1962e+19	1.7475e+18	5.1072e+18	3.6318e+16
2.6481e+03	1.0001e+03	1.1806e+19	1.7412e+18	5.0326e+18	3.6135e+16
2.6561e+03	1.0022e+03	1.1627e+19	1.7255e+18	4.9509e+18	3.5141e+16
2.6641e+03	1.0046e+03	1.1426e+19	1.7030e+18	4.8613e+18	3.4210e+16
2.6720e+03	1.0062e+03	1.1217e+19	1.6867e+18	4.7653e+18	3.3689e+16
2.6800e+03	1.0087e+03	1.0991e+19	1.6762e+18	4.6576e+18	3.3982e+16
2.6880e+03	1.0109e+03	1.0752e+19	1.6532e+18	4.5495e+18	3.4111e+16
2.6959e+03	1.0132e+03	1.0518e+19	1.6180e+18	4.4502e+18	3.3129e+16
2.7039e+03	1.0166e+03	1.0291e+19	1.5882e+18	4.3517e+18	3.1005e+16
2.7119e+03	1.0182e+03	1.0071e+19	1.5602e+18	4.2554e+18	2.9874e+16
2.7199e+03	1.0203e+03	9.8362e+18	1.5161e+18	4.1600e+18	3.0495e+16
2.7279e+03	1.0233e+03	9.6125e+18	1.4725e+18	4.0700e+18	3.1273e+16
2.7358e+03	1.0248e+03	9.4373e+18	1.4528e+18	3.9923e+18	3.1477e+16
2.7438e+03	1.0278e+03	9.2363e+18	1.4315e+18	3.9024e+18	3.1177e+16
2.7518e+03	1.0302e+03	8.9764e+18	1.3951e+18	3.7907e+18	3.0496e+16
2.7597e+03	1.0328e+03	8.6940e+18	1.3528e+18	3.6706e+18	2.9365e+16
2.7677e+03	1.0348e+03	8.4218e+18	1.3209e+18	3.5504e+18	2.7389e+16
2.7757e+03	1.0371e+03	8.1914e+18	1.2980e+18	3.4467e+18	2.5994e+16
2.7837e+03	1.0399e+03	7.9823e+18	1.2672e+18	3.3575e+18	2.5901e+16
2.7917e+03	1.0425e+03	7.7427e+18	1.2234e+18	3.2597e+18	2.5640e+16
2.7996e+03	1.0443e+03	7.4964e+18	1.1841e+18	3.1561e+18	2.4490e+16
2.8076e+03	1.0468e+03	7.2848e+18	1.1498e+18	3.0675e+18	2.4273e+16
2.8156e+03	1.0491e+03	7.0901e+18	1.1158e+18	2.9872e+18	2.4583e+16
2.8235e+03	1.0513e+03	6.8643e+18	1.0878e+18	2.8882e+18	2.3486e+16
2.8315e+03	1.0537e+03	6.5929e+18	1.0568e+18	2.7681e+18	2.2946e+16
2.8395e+03	1.0562e+03	6.3311e+18	1.0231e+18	2.6540e+18	2.2350e+16
2.8474e+03	1.0586e+03	6.1111e+18	9.9318e+17	2.5590e+18	2.0708e+16
2.8554e+03	1.0603e+03	5.9107e+18	9.6993e+17	2.4704e+18	1.9320e+16
2.8634e+03	1.0631e+03	5.7026e+18	9.5328e+17	2.3747e+18	1.8378e+16
2.8714e+03	1.0656e+03	5.4940e+18	9.3482e+17	2.2796e+18	1.8426e+16
2.8794e+03	1.0678e+03	5.3013e+18	9.1586e+17	2.1927e+18	1.9696e+16
2.8873e+03	1.0695e+03	5.1028e+18	8.9265e+17	2.1051e+18	2.0106e+16
2.8953e+03	1.0727e+03	4.8898e+18	8.5654e+17	2.0166e+18	1.8896e+16
2.9033e+03	1.0750e+03	4.6958e+18	8.2041e+17	1.9377e+18	1.7877e+16
2.9112e+03	1.0773e+03	4.5226e+18	8.0079e+17	1.8609e+18	1.7507e+16
2.9192e+03	1.0793e+03	4.3297e+18	7.8965e+17	1.7700e+18	1.6777e+16
2.9272e+03	1.0812e+03	4.1422e+18	7.8151e+17	1.6803e+18	1.5414e+16
2.9352e+03	1.0831e+03	3.9788e+18	7.7359e+17	1.6026e+18	1.4829e+16
2.9431e+03	1.0857e+03	3.7848e+18	7.5333e+17	1.5157e+18	1.4491e+16
2.9511e+03	1.0882e+03	3.5771e+18	7.2996e+17	1.4236e+18	1.3757e+16
2.9591e+03	1.0907e+03	3.3972e+18	7.0845e+17	1.3444e+18	1.4445e+16
2.9670e+03	1.0932e+03	3.2462e+18	6.7852e+17	1.2839e+18	1.6275e+16
2.9750e+03	1.0953e+03	3.1058e+18	6.5384e+17	1.2260e+18	1.7407e+16
2.9830e+03	1.0973e+03	2.9776e+18	6.4358e+17	1.1670e+18	1.6395e+16
2.9910e+03	1.0998e+03	2.8515e+18	6.3573e+17	1.1079e+18	1.4501e+16
2.9990e+03	1.1023e+03	2.6810e+18	6.2521e+17	1.0279e+18	1.3326e+16
3.0069e+03	1.1048e+03	2.5156e+18	6.1879e+17	9.4842e+17	1.2696e+16
3.0149e+03	1.1063e+03	2.4139e+18	6.1951e+17	8.9717e+17	1.1992e+16
3.0229e+03	1.1083e+03	2.3119e+18	6.1546e+17	8.4824e+17	1.0672e+16
3.0308e+03	1.1119e+03	2.1726e+18	5.9687e+17	7.8788e+17	9.8597e+15
3.0388e+03	1.1138e+03	2.0175e+18	5.7160e+17	7.2293e+17	9.4732e+15
3.0468e+03	1.1165e+03	1.8777e+18	5.5255e+17	6.6260e+17	7.9932e+15
3.0548e+03	1.1178e+03	1.7637e+18	5.4153e+17	6.1109e+17	6.1843e+15
3.0627e+03	1.1208e+03	1.6556e+18	5.3091e+17	5.6235e+17	4.9226e+15
3.0707e+03	1.1229e+03	1.5485e+18	5.1718e+17	5.1567e+17	5.6487e+15
3.0787e+03	1.1254e+03	1.4336e+18	5.0033e+17	4.6661e+17	8.1934e+15
3.0867e+03	1.1270e+03	1.3433e+18	4.8624e+17	4.2852e+17	9.8566e+15
3.0946e+03	1.1297e+03	1.2795e+18	4.7134e+17	4.0406e+17	1.1630e+16
3.1026e+03	1.1316e+03	1.1973e+18	4.5682e+17	3.7022e+17	1.1656e+16
3.1106e+03	1.1348e+03	1.1198e+18	4.5700e+17	3.3140e+17	1.0659e+16
3.1186e+03	1.1359e+03	1.0601e+18	4.5835e+17	3.0085e+17	7.9646e+15
3.1265e+03	1.1390e+03	9.9217e+17	4.4431e+17	2.7393e+17	4.8610e+15
3.1345e+03	1.1407e+03	9.1817e+17	4.2686e+17	2.4566e+17	6.3012e+15
3.1425e+03	1.1431e+03	8.4854e+17	4.1407e+17	2.1723e+17	6.6331e+15
3.1505e+03	1.1458e+03	7.7865e+17	4.0064e+17	1.8900e+17	7.6248e+15
3.1584e+03	1.1475e+03	7.2364e+17	3.8278e+17	1.7043e+17	6.6958e+15
3.1664e+03	1.1500e+03	6.8689e+17	3.6997e+17	1.5846e+17	6.5356e+15
3.1744e+03	1.1525e+03	6.5905e+17	3.6755e+17	1.4575e+17	8.0557e+15
3.1824e+03	1.1540e+03	6.1940e+17	3.6982e+17	1.2479e+17	9.3558e+15
3.1903e+03	1.1564e+03	5.6587e+17	3.6354e+17	1.0117e+17	9.4138e+15
3.1983e+03	1.1589e+03	4.7638e+17	3.4822e+17	6.4083e+16	8.4194e+15
3.2063e+03	1.1613e+03	4.2398e+17	3.3452e+17	4.4729e+16	7.1255e+15
3.2143e+03	1.1632e+03	4.0458e+17	3.2073e+17	4.1927e+16	6.4242e+15
3.2222e+03	1.1661e+03	3.7856e+17	3.0488e+17	3.6839e+16	5.1508e+15
3.2302e+03	1.1684e+03	3.4707e+17	2.8636e+17	3.0357e+16	4.6152e+15
3.2382e+03	1.1695e+03	2.9693e+17	2.6840e+17	1.4266e+16	5.0395e+15
3.2461e+03	1.1725e+03	2.6912e+17	2.4882e+17	1.0151e+16	5.9597e+15
3.2541e+03	1.1754e+03	2.6287e+17	2.3008e+17	1.6394e+16	6.6373e+15
3.2621e+03	1.1771e+03	2.6762e+17	2.1690e+17	2.5360e+16	6.1322e+15
3.2700e+03	1.1779e+03	2.3704e+17	2.0253e+17	1.7256e+16	5.5351e+15
3.2780e+03	1.1787e+03	2.2010e+17	1.9209e+17	1.4008e+16	6.7597e+15
